"id_poliza","segmento","prob_segmento","mult_freq","n_siniestros_DM","siniestro_DM","n_siniestros_Robo","siniestro_Robo","n_siniestros_RC","siniestro_RC","siniestro_total","prima_DM_comercial","prima_Robo_comercial","prima_RC_comercial","prima_total","LR"
279,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
280,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
281,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
282,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
283,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
284,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
285,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
286,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
287,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
288,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
289,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
290,"Estándar",0.5,1,0,0,0,0,1,11948.390327591,11948.390327591,1365,780,1872,4017,2.97445614328878
291,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
292,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
293,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
294,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
295,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
296,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
297,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
298,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
299,"Bajo riesgo",0.3,0.7,0,0,1,16259.416187273,0,0,16259.416187273,955.5,546,1310.4,2811.9,5.78235932546427
300,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
301,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
302,"Estándar",0.5,1,2,41066.3791236725,0,0,0,0,41066.3791236725,1365,780,1872,4017,10.2231464086812
303,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
304,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
305,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
306,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
307,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
308,"Estándar",0.5,1,1,14628.5941298833,0,0,0,0,14628.5941298833,1365,780,1872,4017,3.64167142889802
309,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
310,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
311,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
312,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
313,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
314,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
315,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
316,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
317,"Bajo riesgo",0.3,0.7,1,15650.0148647627,0,0,0,0,15650.0148647627,955.5,546,1310.4,2811.9,5.56563706560073
318,"Estándar",0.5,1,0,0,1,8622.40899855732,0,0,8622.40899855732,1365,780,1872,4017,2.14647971086814
319,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
320,"Estándar",0.5,1,1,14567.9805983662,0,0,0,0,14567.9805983662,1365,780,1872,4017,3.62658217534634
321,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
322,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
323,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
324,"Bajo riesgo",0.3,0.7,0,0,0,0,1,22000.1963584483,22000.1963584483,955.5,546,1310.4,2811.9,7.82396115027144
325,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
326,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
327,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
328,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
329,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
330,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
331,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
332,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
333,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
334,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
335,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
336,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
337,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
338,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
339,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
340,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
341,"Alto riesgo",0.2,1.5,0,0,0,0,1,6128.27291482866,6128.27291482866,2047.5,1170,2808,6025.5,1.01705632973673
342,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
343,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
344,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
345,"Bajo riesgo",0.3,0.7,0,0,0,0,1,59758.5248250986,59758.5248250986,955.5,546,1310.4,2811.9,21.2520092553429
346,"Estándar",0.5,1,0,0,0,0,1,13726.1303047815,13726.1303047815,1365,780,1872,4017,3.41701028249478
347,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
348,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
349,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
350,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
351,"Alto riesgo",0.2,1.5,1,15995.0906899006,0,0,0,0,15995.0906899006,2047.5,1170,2808,6025.5,2.65456654051955
352,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
353,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
354,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
355,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
356,"Estándar",0.5,1,0,0,0,0,1,17591.6264879045,17591.6264879045,1365,780,1872,4017,4.37929461984179
357,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
358,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
359,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
360,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
361,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
362,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
363,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
364,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
365,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
366,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
367,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
368,"Estándar",0.5,1,0,0,1,16996.1398747416,0,0,16996.1398747416,1365,780,1872,4017,4.23105299346319
369,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
370,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
371,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
372,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
373,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
374,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
375,"Bajo riesgo",0.3,0.7,1,13420.6663843494,0,0,0,0,13420.6663843494,955.5,546,1310.4,2811.9,4.77281069182737
376,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
377,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
378,"Alto riesgo",0.2,1.5,0,0,0,0,1,17554.1921444061,17554.1921444061,2047.5,1170,2808,6025.5,2.91331709308872
379,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
380,"Bajo riesgo",0.3,0.7,0,0,1,18748.5454267848,0,0,18748.5454267848,955.5,546,1310.4,2811.9,6.66757190041779
381,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
382,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
383,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
384,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
385,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
386,"Bajo riesgo",0.3,0.7,0,0,1,16355.1272633306,0,0,16355.1272633306,955.5,546,1310.4,2811.9,5.81639719169622
387,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
388,"Estándar",0.5,1,0,0,0,0,1,19026.244011778,19026.244011778,1365,780,1872,4017,4.73643117046999
389,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
390,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
391,"Bajo riesgo",0.3,0.7,1,19751.7786118228,0,0,0,0,19751.7786118228,955.5,546,1310.4,2811.9,7.02435314620819
392,"Estándar",0.5,1,1,34002.9133459738,0,0,0,0,34002.9133459738,1365,780,1872,4017,8.46475313566688
393,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
394,"Alto riesgo",0.2,1.5,0,0,1,11102.7791137309,0,0,11102.7791137309,2047.5,1170,2808,6025.5,1.84263199962342
395,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
396,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
397,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
398,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
399,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
400,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
401,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
402,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
403,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
404,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
405,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
406,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
407,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
408,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
409,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
410,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
411,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
412,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
413,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
414,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
415,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
416,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
417,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
418,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
419,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
420,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
421,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
422,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
423,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
424,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
425,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
426,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
427,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
428,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
429,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
430,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
431,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
432,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
433,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
434,"Estándar",0.5,1,1,15765.2884840727,0,0,0,0,15765.2884840727,1365,780,1872,4017,3.92464239085704
435,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
436,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
437,"Estándar",0.5,1,0,0,0,0,1,11766.9847007459,11766.9847007459,1365,780,1872,4017,2.92929666436294
438,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
439,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
440,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
441,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
442,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
443,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
444,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
445,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
446,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
447,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
448,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
449,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
450,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
451,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
452,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
453,"Estándar",0.5,1,1,9972.82657566746,0,0,0,0,9972.82657566746,1365,780,1872,4017,2.48265535864263
454,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
455,"Bajo riesgo",0.3,0.7,0,0,0,0,1,37057.4972591331,37057.4972591331,955.5,546,1310.4,2811.9,13.178810505044
456,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
457,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
458,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
459,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
460,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
461,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
462,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
463,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
464,"Estándar",0.5,1,0,0,1,4218.55697918431,0,0,4218.55697918431,1365,780,1872,4017,1.05017599680964
465,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
466,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
467,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
468,"Estándar",0.5,1,0,0,0,0,1,18966.3277059148,18966.3277059148,1365,780,1872,4017,4.72151548566462
469,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
470,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
471,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
472,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
473,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
474,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
475,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
476,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
477,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
478,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
479,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
480,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
481,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
482,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
483,"Estándar",0.5,1,1,8597.06100575109,0,0,0,0,8597.06100575109,1365,780,1872,4017,2.14016953093132
484,"Estándar",0.5,1,0,0,0,0,1,4075.0094074631,4075.0094074631,1365,780,1872,4017,1.0144409777105
485,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
486,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
487,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
488,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
489,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
490,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
491,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
492,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
493,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
494,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
495,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
496,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
497,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
498,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
499,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
500,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
501,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
502,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
503,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
504,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
505,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
506,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
507,"Alto riesgo",0.2,1.5,1,39307.0263482002,0,0,1,8726.55286719847,48033.5792153987,2047.5,1170,2808,6025.5,7.97171673975582
508,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
509,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
510,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
511,"Alto riesgo",0.2,1.5,0,0,0,0,1,31194.4969377657,31194.4969377657,2047.5,1170,2808,6025.5,5.17708023197505
512,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
513,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
514,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
515,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
516,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
517,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
518,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
519,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
520,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
521,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
522,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
523,"Bajo riesgo",0.3,0.7,1,14370.5737102985,0,0,0,0,14370.5737102985,955.5,546,1310.4,2811.9,5.11062758643567
524,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
525,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
526,"Estándar",0.5,1,0,0,1,12972.8754804387,0,0,12972.8754804387,1365,780,1872,4017,3.22949352263847
527,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
528,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
529,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
530,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
531,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
532,"Alto riesgo",0.2,1.5,1,12909.8596607915,1,23480.2424212066,0,0,36390.1020819981,2047.5,1170,2808,6025.5,6.03934977711361
533,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
534,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
535,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
536,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
537,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
538,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
539,"Bajo riesgo",0.3,0.7,0,0,0,0,1,10219.2274096494,10219.2274096494,955.5,546,1310.4,2811.9,3.63427839171003
540,"Bajo riesgo",0.3,0.7,1,10380.0593787154,0,0,0,0,10380.0593787154,955.5,546,1310.4,2811.9,3.69147529382815
541,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
542,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
543,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
544,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
545,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
546,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
547,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
548,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
549,"Estándar",0.5,1,1,47211.8781696763,0,0,0,0,47211.8781696763,1365,780,1872,4017,11.7530192107733
550,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
551,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
552,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
553,"Bajo riesgo",0.3,0.7,0,0,0,0,2,52862.0893881717,52862.0893881717,955.5,546,1310.4,2811.9,18.7994201031942
554,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
555,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
556,"Estándar",0.5,1,0,0,1,22167.0816664216,0,0,22167.0816664216,1365,780,1872,4017,5.51831756694588
557,"Alto riesgo",0.2,1.5,0,0,0,0,1,37877.2783048394,37877.2783048394,2047.5,1170,2808,6025.5,6.2861635225026
558,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
559,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
560,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
